,country,date,stringency
3174,AUT,2020-04-27,78.7
3175,LTU,2020-04-27,77.78
3176,LVA,2020-04-27,65.74
3177,LUX,2020-04-27,70.37
3178,ITA,2020-04-27,93.52
3179,IRL,2020-04-27,90.74
3180,HRV,2020-04-27,89.81
3181,HUN,2020-04-27,76.85
3182,GRC,2020-04-27,84.26
3183,GBR,2020-04-27,79.63
3184,FRA,2020-04-27,87.96
3185,FIN,2020-04-27,57.41
3186,NLD,2020-04-28,79.63
3187,POL,2020-04-28,83.33
3188,ROU,2020-04-28,87.04
3189,PRT,2020-04-28,82.41
3190,SWE,2020-04-28,46.3
3191,SVN,2020-04-28,86.11
3192,SVK,2020-04-28,73.15
3193,AUT,2020-04-28,78.7
3194,BEL,2020-04-28,81.48
3195,BGR,2020-04-28,73.15
3196,CYP,2020-04-28,94.44
3197,CZE,2020-04-28,57.41
3198,DEU,2020-04-28,76.85
3199,DNK,2020-04-28,68.52
3200,ESP,2020-04-28,85.19
3201,EST,2020-04-28,75.0
3202,FIN,2020-04-28,57.41
3203,FRA,2020-04-28,87.96
3204,GBR,2020-04-28,79.63
3205,GRC,2020-04-28,84.26
3206,HUN,2020-04-28,76.85
3207,HRV,2020-04-28,89.81
3208,IRL,2020-04-28,90.74
3209,ITA,2020-04-28,93.52
3210,LUX,2020-04-28,70.37
3211,LVA,2020-04-28,65.74
3212,LTU,2020-04-28,77.78
3213,SVK,2020-04-29,73.15
3214,SVN,2020-04-29,86.11
3215,SWE,2020-04-29,46.3
3216,PRT,2020-04-29,82.41
3217,ROU,2020-04-29,87.04
3218,POL,2020-04-29,83.33
3219,NLD,2020-04-29,79.63
3220,EST,2020-04-29,75.0
3221,ESP,2020-04-29,85.19
3222,DNK,2020-04-29,68.52
3223,DEU,2020-04-29,76.85
3224,CZE,2020-04-29,57.41
3225,CYP,2020-04-29,94.44
3226,BGR,2020-04-29,73.15
3227,BEL,2020-04-29,81.48
3228,AUT,2020-04-29,78.7
3229,LTU,2020-04-29,77.78
3230,LVA,2020-04-29,65.74
3231,LUX,2020-04-29,70.37
3232,ITA,2020-04-29,93.52
3233,IRL,2020-04-29,90.74
3234,HRV,2020-04-29,89.81
3235,HUN,2020-04-29,76.85
3236,GRC,2020-04-29,84.26
3237,GBR,2020-04-29,79.63
3238,FRA,2020-04-29,87.96
3239,FIN,2020-04-29,57.41
3240,NLD,2020-04-30,79.63
3241,POL,2020-04-30,83.33
3242,ROU,2020-04-30,87.04
3243,PRT,2020-04-30,82.41
3244,SWE,2020-04-30,46.3
3245,SVN,2020-04-30,75.0
3246,SVK,2020-04-30,73.15
3247,AUT,2020-04-30,78.7
3248,BEL,2020-04-30,81.48
3249,BGR,2020-04-30,73.15
3250,CYP,2020-04-30,94.44
3251,CZE,2020-04-30,57.41
3252,DEU,2020-04-30,76.85
3253,DNK,2020-04-30,68.52
3254,ESP,2020-04-30,85.19
3255,EST,2020-04-30,75.0
3256,FIN,2020-04-30,57.41
3257,FRA,2020-04-30,87.96
3258,GBR,2020-04-30,79.63
3259,GRC,2020-04-30,84.26
3260,HUN,2020-04-30,76.85
3261,HRV,2020-04-30,89.81
3262,IRL,2020-04-30,90.74
3263,ITA,2020-04-30,93.52
3264,LUX,2020-04-30,70.37
3265,LVA,2020-04-30,65.74
3266,LTU,2020-04-30,77.78
3267,SVK,2020-05-01,73.15
3268,SVN,2020-05-01,75.0
3269,SWE,2020-05-01,46.3
3270,PRT,2020-05-01,87.96
3271,ROU,2020-05-01,87.04
3272,POL,2020-05-01,83.33
3273,NLD,2020-05-01,79.63
3274,EST,2020-05-01,75.0
3275,ESP,2020-05-01,85.19
3276,DNK,2020-05-01,68.52
3277,DEU,2020-05-01,76.85
3278,CZE,2020-05-01,57.41
3279,CYP,2020-05-01,94.44
3280,BGR,2020-05-01,73.15
3281,BEL,2020-05-01,81.48
3282,AUT,2020-05-01,71.3
3283,LTU,2020-05-01,77.78
3284,LVA,2020-05-01,65.74
3285,LUX,2020-05-01,70.37
3286,ITA,2020-05-01,93.52
3287,IRL,2020-05-01,90.74
3288,HRV,2020-05-01,89.81
3289,HUN,2020-05-01,76.85
3290,GRC,2020-05-01,84.26
3291,GBR,2020-05-01,79.63
3292,FRA,2020-05-01,87.96
3293,FIN,2020-05-01,57.41
3294,NLD,2020-05-02,79.63
3295,POL,2020-05-02,83.33
3296,ROU,2020-05-02,87.04
3297,PRT,2020-05-02,87.96
3298,SWE,2020-05-02,46.3
3299,SVN,2020-05-02,75.0
3300,SVK,2020-05-02,73.15
3301,AUT,2020-05-02,68.52
3302,BEL,2020-05-02,81.48
3303,BGR,2020-05-02,73.15
3304,CYP,2020-05-02,94.44
3305,CZE,2020-05-02,57.41
3306,DEU,2020-05-02,76.85
3307,DNK,2020-05-02,68.52
3308,ESP,2020-05-02,85.19
3309,EST,2020-05-02,75.0
3310,FIN,2020-05-02,57.41
3311,FRA,2020-05-02,87.96
3312,GBR,2020-05-02,79.63
3313,GRC,2020-05-02,84.26
3314,HUN,2020-05-02,76.85
3315,HRV,2020-05-02,89.81
3316,IRL,2020-05-02,90.74
3317,ITA,2020-05-02,93.52
3318,LUX,2020-05-02,70.37
3319,LVA,2020-05-02,65.74
3320,LTU,2020-05-02,77.78
3321,SVK,2020-05-03,73.15
3322,SVN,2020-05-03,75.0
3323,SWE,2020-05-03,46.3
3324,PRT,2020-05-03,87.96
3325,ROU,2020-05-03,87.04
3326,POL,2020-05-03,83.33
3327,NLD,2020-05-03,79.63
3328,EST,2020-05-03,75.0
3329,ESP,2020-05-03,85.19
3330,DNK,2020-05-03,68.52
3331,DEU,2020-05-03,75.46
3332,CZE,2020-05-03,57.41
3333,CYP,2020-05-03,94.44
3334,BGR,2020-05-03,73.15
3335,BEL,2020-05-03,81.48
3336,AUT,2020-05-03,68.52
3337,LTU,2020-05-03,77.78
3338,LVA,2020-05-03,65.74
3339,LUX,2020-05-03,70.37
3340,ITA,2020-05-03,93.52
3341,IRL,2020-05-03,90.74
3342,HRV,2020-05-03,89.81
3343,HUN,2020-05-03,76.85
3344,GRC,2020-05-03,84.26
3345,GBR,2020-05-03,79.63
3346,FRA,2020-05-03,87.96
3347,FIN,2020-05-03,57.41
3348,NLD,2020-05-04,79.63
3349,POL,2020-05-04,83.33
3350,ROU,2020-05-04,87.04
3351,PRT,2020-05-04,75.0
3352,SWE,2020-05-04,46.3
3353,SVN,2020-05-04,75.0
3354,SVK,2020-05-04,73.15
3355,AUT,2020-05-04,64.81
3356,BEL,2020-05-04,81.48
3357,BGR,2020-05-04,73.15
3358,CYP,2020-05-04,92.59
3359,CZE,2020-05-04,57.41
3360,DEU,2020-05-04,71.76
3361,DNK,2020-05-04,68.52
3362,ESP,2020-05-04,81.94
3363,EST,2020-05-04,75.0
3364,FIN,2020-05-04,57.41
3365,FRA,2020-05-04,87.96
3366,GBR,2020-05-04,79.63
3367,GRC,2020-05-04,81.48
3368,HUN,2020-05-04,62.96
3369,HRV,2020-05-04,89.81
3370,IRL,2020-05-04,90.74
3371,ITA,2020-05-04,62.96
3372,LUX,2020-05-04,70.37
3373,LVA,2020-05-04,65.74
3374,LTU,2020-05-04,77.78
3375,SVK,2020-05-05,73.15
3376,SVN,2020-05-05,75.0
3377,SWE,2020-05-05,46.3
3378,PRT,2020-05-05,75.0
3379,ROU,2020-05-05,87.04
3380,POL,2020-05-05,83.33
3381,NLD,2020-05-05,79.63
3382,EST,2020-05-05,75.0
3383,ESP,2020-05-05,81.94
3384,DNK,2020-05-05,68.52
3385,DEU,2020-05-05,71.76
3386,CZE,2020-05-05,57.41
3387,CYP,2020-05-05,92.59
3388,BGR,2020-05-05,73.15
3389,BEL,2020-05-05,78.7
3390,AUT,2020-05-05,64.81
3391,LTU,2020-05-05,77.78
3392,LVA,2020-05-05,65.74
3393,LUX,2020-05-05,70.37
3394,ITA,2020-05-05,62.96
3395,IRL,2020-05-05,90.74
3396,HRV,2020-05-05,89.81
3397,HUN,2020-05-05,62.96
3398,GRC,2020-05-05,72.22
3399,GBR,2020-05-05,79.63
3400,FRA,2020-05-05,87.96
3401,FIN,2020-05-05,57.41
3402,NLD,2020-05-06,79.63
3403,POL,2020-05-06,83.33
3404,ROU,2020-05-06,87.04
3405,PRT,2020-05-06,75.0
3406,SWE,2020-05-06,46.3
3407,SVN,2020-05-06,75.0
3408,SVK,2020-05-06,73.15
3409,AUT,2020-05-06,64.81
3410,BEL,2020-05-06,78.7
3411,BGR,2020-05-06,62.04
3412,CYP,2020-05-06,92.59
3413,CZE,2020-05-06,57.41
3414,DEU,2020-05-06,66.2
3415,DNK,2020-05-06,68.52
3416,ESP,2020-05-06,81.94
3417,EST,2020-05-06,75.0
3418,FIN,2020-05-06,57.41
3419,FRA,2020-05-06,87.96
3420,GBR,2020-05-06,79.63
3421,GRC,2020-05-06,72.22
3422,HUN,2020-05-06,62.96
3423,HRV,2020-05-06,89.81
3424,IRL,2020-05-06,90.74
3425,ITA,2020-05-06,62.96
3426,LUX,2020-05-06,70.37
3427,LVA,2020-05-06,65.74
3428,LTU,2020-05-06,77.78
3429,SVK,2020-05-07,73.15
3430,SVN,2020-05-07,75.0
3431,SWE,2020-05-07,46.3
3432,PRT,2020-05-07,75.0
3433,ROU,2020-05-07,87.04
3434,POL,2020-05-07,83.33
3435,NLD,2020-05-07,79.63
3436,EST,2020-05-07,75.0
3437,ESP,2020-05-07,81.94
3438,DNK,2020-05-07,68.52
3439,DEU,2020-05-07,64.35
3440,CZE,2020-05-07,57.41
3441,CYP,2020-05-07,92.59
3442,BGR,2020-05-07,62.04
3443,BEL,2020-05-07,78.7
3444,AUT,2020-05-07,64.81
3445,LTU,2020-05-07,77.78
3446,LVA,2020-05-07,65.74
3447,LUX,2020-05-07,70.37
3448,ITA,2020-05-07,62.96
3449,IRL,2020-05-07,90.74
3450,HRV,2020-05-07,89.81
3451,HUN,2020-05-07,62.96
3452,GRC,2020-05-07,72.22
3453,GBR,2020-05-07,79.63
3454,FRA,2020-05-07,87.96
3455,FIN,2020-05-07,57.41
3456,NLD,2020-05-08,79.63
3457,POL,2020-05-08,83.33
3458,ROU,2020-05-08,87.04
3459,PRT,2020-05-08,75.0
3460,SWE,2020-05-08,46.3
3461,SVN,2020-05-08,75.0
3462,SVK,2020-05-08,73.15
3463,AUT,2020-05-08,64.81
3464,BEL,2020-05-08,78.7
3465,BGR,2020-05-08,60.19
3466,CYP,2020-05-08,92.59
3467,CZE,2020-05-08,57.41
3468,DEU,2020-05-08,64.35
3469,DNK,2020-05-08,65.74
3470,ESP,2020-05-08,81.94
3471,EST,2020-05-08,66.67
3472,FIN,2020-05-08,57.41
3473,FRA,2020-05-08,87.96
3474,GBR,2020-05-08,79.63
3475,GRC,2020-05-08,72.22
3476,HUN,2020-05-08,62.96
3477,HRV,2020-05-08,89.81
3478,IRL,2020-05-08,90.74
3479,ITA,2020-05-08,62.96
3480,LUX,2020-05-08,70.37
3481,LVA,2020-05-08,65.74
3482,LTU,2020-05-08,77.78
3483,SVK,2020-05-09,73.15
3484,SVN,2020-05-09,75.0
3485,SWE,2020-05-09,46.3
3486,PRT,2020-05-09,75.0
3487,ROU,2020-05-09,87.04
3488,POL,2020-05-09,83.33
3489,NLD,2020-05-09,79.63
3490,EST,2020-05-09,66.67
3491,ESP,2020-05-09,81.94
3492,DNK,2020-05-09,65.74
3493,DEU,2020-05-09,64.35
3494,CZE,2020-05-09,57.41
3495,CYP,2020-05-09,92.59
3496,BGR,2020-05-09,60.19
3497,BEL,2020-05-09,78.7
3498,AUT,2020-05-09,64.81
3499,LTU,2020-05-09,77.78
3500,LVA,2020-05-09,65.74
3501,LUX,2020-05-09,70.37
3502,ITA,2020-05-09,62.96
3503,IRL,2020-05-09,90.74
3504,HRV,2020-05-09,89.81
3505,HUN,2020-05-09,62.96
3506,GRC,2020-05-09,72.22
3507,GBR,2020-05-09,79.63
3508,FRA,2020-05-09,87.96
3509,FIN,2020-05-09,57.41
3510,NLD,2020-05-10,79.63
3511,POL,2020-05-10,83.33
3512,ROU,2020-05-10,87.04
3513,PRT,2020-05-10,75.0
3514,SWE,2020-05-10,46.3
3515,SVN,2020-05-10,75.0
3516,SVK,2020-05-10,73.15
3517,AUT,2020-05-10,64.81
3518,BEL,2020-05-10,78.7
3519,BGR,2020-05-10,60.19
3520,CYP,2020-05-10,92.59
3521,CZE,2020-05-10,57.41
3522,DEU,2020-05-10,64.35
3523,DNK,2020-05-10,65.74
3524,ESP,2020-05-10,81.94
3525,EST,2020-05-10,66.67
3526,FIN,2020-05-10,57.41
3527,FRA,2020-05-10,87.96
3528,GBR,2020-05-10,79.63
3529,GRC,2020-05-10,72.22
3530,HUN,2020-05-10,62.96
3531,HRV,2020-05-10,89.81
3532,IRL,2020-05-10,90.74
3533,ITA,2020-05-10,62.96
3534,LUX,2020-05-10,70.37
3535,LVA,2020-05-10,65.74
3536,LTU,2020-05-10,77.78
3537,SVK,2020-05-11,73.15
3538,SVN,2020-05-11,63.89
3539,SWE,2020-05-11,46.3
3540,PRT,2020-05-11,75.0
3541,ROU,2020-05-11,78.7
3542,POL,2020-05-11,83.33
3543,NLD,2020-05-11,68.52
3544,EST,2020-05-11,62.96
3545,ESP,2020-05-11,81.94
3546,DNK,2020-05-11,65.74
3547,DEU,2020-05-11,64.35
3548,CZE,2020-05-11,57.41
3549,CYP,2020-05-11,92.59
3550,BGR,2020-05-11,60.19
3551,BEL,2020-05-11,75.0
3552,AUT,2020-05-11,59.26
3553,LTU,2020-05-11,75.0
3554,LVA,2020-05-11,65.74
3555,LUX,2020-05-11,56.48
3556,ITA,2020-05-11,62.96
3557,IRL,2020-05-11,90.74
3558,HRV,2020-05-11,70.37
3559,HUN,2020-05-11,62.96
3560,GRC,2020-05-11,68.52
3561,GBR,2020-05-11,77.78
3562,FRA,2020-05-11,76.85
3563,FIN,2020-05-11,57.41
3564,NLD,2020-05-12,68.52
3565,POL,2020-05-12,83.33
3566,ROU,2020-05-12,78.7
3567,PRT,2020-05-12,75.0
3568,SWE,2020-05-12,46.3
3569,SVN,2020-05-12,63.89
3570,SVK,2020-05-12,73.15
3571,AUT,2020-05-12,59.26
3572,BEL,2020-05-12,75.0
3573,BGR,2020-05-12,60.19
3574,CYP,2020-05-12,92.59
3575,CZE,2020-05-12,57.41
3576,DEU,2020-05-12,64.35
3577,DNK,2020-05-12,65.74
3578,ESP,2020-05-12,81.94
3579,EST,2020-05-12,62.96
3580,FIN,2020-05-12,57.41
3581,FRA,2020-05-12,76.85
3582,GBR,2020-05-12,77.78
3583,GRC,2020-05-12,68.52
3584,HUN,2020-05-12,62.96
3585,HRV,2020-05-12,70.37
3586,IRL,2020-05-12,90.74
3587,ITA,2020-05-12,62.96
3588,LUX,2020-05-12,56.48
3589,LVA,2020-05-12,60.19
3590,LTU,2020-05-12,75.0
3591,SVK,2020-05-13,73.15
3592,SVN,2020-05-13,63.89
3593,SWE,2020-05-13,46.3
3594,PRT,2020-05-13,75.0
3595,ROU,2020-05-13,78.7
3596,POL,2020-05-13,83.33
3597,NLD,2020-05-13,68.52
3598,EST,2020-05-13,62.96
3599,ESP,2020-05-13,83.33
3600,DNK,2020-05-13,65.74
3601,DEU,2020-05-13,64.35
3602,CZE,2020-05-13,57.41
3603,CYP,2020-05-13,92.59
3604,BGR,2020-05-13,60.19
3605,BEL,2020-05-13,75.0
3606,AUT,2020-05-13,59.26
3607,LTU,2020-05-13,75.0
3608,LVA,2020-05-13,60.19
3609,LUX,2020-05-13,56.48
3610,ITA,2020-05-13,62.96
3611,IRL,2020-05-13,90.74
3612,HRV,2020-05-13,70.37
3613,HUN,2020-05-13,62.96
3614,GRC,2020-05-13,68.52
3615,GBR,2020-05-13,71.3
3616,FRA,2020-05-13,76.85
3617,FIN,2020-05-13,57.41
3618,NLD,2020-05-14,68.52
3619,POL,2020-05-14,83.33
3620,ROU,2020-05-14,78.7
3621,PRT,2020-05-14,75.0
3622,SWE,2020-05-14,46.3
3623,SVN,2020-05-14,53.24
3624,SVK,2020-05-14,73.15
3625,AUT,2020-05-14,59.26
3626,BEL,2020-05-14,75.0
3627,BGR,2020-05-14,62.96
3628,CYP,2020-05-14,92.59
3629,CZE,2020-05-14,57.41
3630,DEU,2020-05-14,64.35
3631,DNK,2020-05-14,65.74
3632,ESP,2020-05-14,83.33
3633,EST,2020-05-14,62.96
3634,FIN,2020-05-14,50.93
3635,FRA,2020-05-14,76.85
3636,GBR,2020-05-14,71.3
3637,GRC,2020-05-14,68.52
3638,HUN,2020-05-14,62.96
3639,HRV,2020-05-14,70.37
3640,IRL,2020-05-14,90.74
3641,ITA,2020-05-14,62.96
3642,LUX,2020-05-14,56.48
3643,LVA,2020-05-14,60.19
3644,LTU,2020-05-14,75.0
3645,SVK,2020-05-15,73.15
3646,SVN,2020-05-15,53.24
3647,SWE,2020-05-15,46.3
3648,PRT,2020-05-15,75.0
3649,ROU,2020-05-15,75.0
3650,POL,2020-05-15,83.33
3651,NLD,2020-05-15,68.52
3652,EST,2020-05-15,55.56
3653,ESP,2020-05-15,83.33
3654,DNK,2020-05-15,65.74
3655,DEU,2020-05-15,64.35
3656,CZE,2020-05-15,57.41
3657,CYP,2020-05-15,92.59
3658,BGR,2020-05-15,62.96
3659,BEL,2020-05-15,75.0
3660,AUT,2020-05-15,59.26
3661,LTU,2020-05-15,75.0
3662,LVA,2020-05-15,57.41
3663,LUX,2020-05-15,56.48
3664,ITA,2020-05-15,62.96
3665,IRL,2020-05-15,90.74
3666,HRV,2020-05-15,70.37
3667,HUN,2020-05-15,62.96
3668,GRC,2020-05-15,68.52
3669,GBR,2020-05-15,71.3
3670,FRA,2020-05-15,76.85
3671,FIN,2020-05-15,50.93
3672,NLD,2020-05-16,68.52
3673,POL,2020-05-16,83.33
3674,ROU,2020-05-16,75.0
3675,PRT,2020-05-16,75.0
3676,SWE,2020-05-16,46.3
3677,SVN,2020-05-16,53.24
3678,SVK,2020-05-16,73.15
3679,AUT,2020-05-16,59.26
3680,BEL,2020-05-16,75.0
3681,BGR,2020-05-16,62.96
3682,CYP,2020-05-16,92.59
3683,CZE,2020-05-16,57.41
3684,DEU,2020-05-16,61.57
3685,DNK,2020-05-16,65.74
3686,ESP,2020-05-16,83.33
3687,EST,2020-05-16,55.56
3688,FIN,2020-05-16,50.93
3689,FRA,2020-05-16,76.85
3690,GBR,2020-05-16,71.3
3691,GRC,2020-05-16,68.52
3692,HUN,2020-05-16,62.96
3693,HRV,2020-05-16,70.37
3694,IRL,2020-05-16,90.74
3695,ITA,2020-05-16,66.67
3696,LUX,2020-05-16,56.48
3697,LVA,2020-05-16,57.41
3698,LTU,2020-05-16,75.0
3699,SVK,2020-05-17,73.15
3700,SVN,2020-05-17,53.24
3701,SWE,2020-05-17,46.3
3702,PRT,2020-05-17,75.0
3703,ROU,2020-05-17,75.0
3704,POL,2020-05-17,83.33
3705,NLD,2020-05-17,68.52
3706,EST,2020-05-17,55.56
3707,ESP,2020-05-17,79.17
3708,DNK,2020-05-17,65.74
3709,DEU,2020-05-17,61.57
3710,CZE,2020-05-17,57.41
3711,CYP,2020-05-17,92.59
3712,BGR,2020-05-17,62.96
3713,BEL,2020-05-17,75.0
3714,AUT,2020-05-17,59.26
3715,LTU,2020-05-17,75.0
3716,LVA,2020-05-17,57.41
3717,LUX,2020-05-17,56.48
3718,ITA,2020-05-17,66.67
3719,IRL,2020-05-17,90.74
3720,HRV,2020-05-17,70.37
3721,HUN,2020-05-17,62.96
3722,GRC,2020-05-17,68.52
3723,GBR,2020-05-17,71.3
3724,FRA,2020-05-17,76.85
3725,FIN,2020-05-17,50.93
3726,NLD,2020-05-18,68.52
3727,POL,2020-05-18,83.33
3728,ROU,2020-05-18,75.0
3729,PRT,2020-05-18,71.3
3730,SWE,2020-05-18,46.3
3731,SVN,2020-05-18,42.13
3732,SVK,2020-05-18,73.15
3733,AUT,2020-05-18,55.56
3734,BEL,2020-05-18,75.0
3735,BGR,2020-05-18,62.96
3736,CYP,2020-05-18,92.59
3737,CZE,2020-05-18,57.41
3738,DEU,2020-05-18,61.57
3739,DNK,2020-05-18,65.74
3740,ESP,2020-05-18,79.17
3741,EST,2020-05-18,50.0
3742,FIN,2020-05-18,50.93
3743,FRA,2020-05-18,76.85
3744,GBR,2020-05-18,71.3
3745,GRC,2020-05-18,68.52
3746,HUN,2020-05-18,62.96
3747,HRV,2020-05-18,70.37
3748,IRL,2020-05-18,83.33
3749,ITA,2020-05-18,63.89
3750,LUX,2020-05-18,56.48
3751,LVA,2020-05-18,57.41
3752,LTU,2020-05-18,71.3
3753,SVK,2020-05-19,73.15
3754,SVN,2020-05-19,42.13
3755,SWE,2020-05-19,46.3
3756,PRT,2020-05-19,71.3
3757,ROU,2020-05-19,75.0
3758,POL,2020-05-19,83.33
3759,NLD,2020-05-19,68.52
3760,EST,2020-05-19,50.0
3761,ESP,2020-05-19,79.17
3762,DNK,2020-05-19,65.74
3763,DEU,2020-05-19,59.72
3764,CZE,2020-05-19,57.41
3765,CYP,2020-05-19,92.59
3766,BGR,2020-05-19,62.96
3767,BEL,2020-05-19,75.0
3768,AUT,2020-05-19,55.56
3769,LTU,2020-05-19,71.3
3770,LVA,2020-05-19,57.41
3771,LUX,2020-05-19,56.48
3772,ITA,2020-05-19,63.89
3773,IRL,2020-05-19,83.33
3774,HRV,2020-05-19,70.37
3775,HUN,2020-05-19,62.96
3776,GRC,2020-05-19,68.52
3777,GBR,2020-05-19,71.3
3778,FRA,2020-05-19,76.85
3779,FIN,2020-05-19,50.93
3780,NLD,2020-05-20,68.52
3781,POL,2020-05-20,83.33
3782,ROU,2020-05-20,75.0
3783,PRT,2020-05-20,71.3
3784,SWE,2020-05-20,46.3
3785,SVN,2020-05-20,42.13
3786,SVK,2020-05-20,73.15
3787,AUT,2020-05-20,55.56
3788,BEL,2020-05-20,75.0
3789,BGR,2020-05-20,62.96
3790,CYP,2020-05-20,92.59
3791,CZE,2020-05-20,57.41
3792,DEU,2020-05-20,59.72
3793,DNK,2020-05-20,65.74
3794,ESP,2020-05-20,79.17
3795,EST,2020-05-20,50.0
3796,FIN,2020-05-20,50.93
3797,FRA,2020-05-20,76.85
3798,GBR,2020-05-20,71.3
3799,GRC,2020-05-20,68.52
3800,HUN,2020-05-20,62.96
3801,HRV,2020-05-20,70.37
3802,IRL,2020-05-20,83.33
3803,ITA,2020-05-20,63.89
3804,LUX,2020-05-20,56.48
3805,LVA,2020-05-20,57.41
3806,LTU,2020-05-20,71.3
3807,SVK,2020-05-21,73.15
3808,SVN,2020-05-21,42.13
3809,SWE,2020-05-21,46.3
3810,PRT,2020-05-21,71.3
3811,ROU,2020-05-21,75.0
3812,POL,2020-05-21,83.33
3813,NLD,2020-05-21,68.52
3814,EST,2020-05-21,50.0
3815,ESP,2020-05-21,79.17
3816,DNK,2020-05-21,65.74
3817,DEU,2020-05-21,59.72
3818,CZE,2020-05-21,57.41
3819,CYP,2020-05-21,76.85
3820,BGR,2020-05-21,59.26
3821,BEL,2020-05-21,75.0
3822,AUT,2020-05-21,55.56
3823,LTU,2020-05-21,71.3
3824,LVA,2020-05-21,57.41
3825,LUX,2020-05-21,56.48
3826,ITA,2020-05-21,63.89
3827,IRL,2020-05-21,83.33
3828,HRV,2020-05-21,70.37
3829,HUN,2020-05-21,62.96
3830,GRC,2020-05-21,68.52
3831,GBR,2020-05-21,71.3
3832,FRA,2020-05-21,76.85
3833,FIN,2020-05-21,50.93
3834,NLD,2020-05-22,68.52
3835,POL,2020-05-22,83.33
3836,ROU,2020-05-22,75.0
3837,PRT,2020-05-22,71.3
3838,SWE,2020-05-22,46.3
3839,SVN,2020-05-22,42.13
3840,SVK,2020-05-22,73.15
3841,AUT,2020-05-22,55.56
3842,BEL,2020-05-22,75.0
3843,BGR,2020-05-22,56.48
3844,CYP,2020-05-22,76.85
3845,CZE,2020-05-22,57.41
3846,DEU,2020-05-22,59.72
3847,DNK,2020-05-22,65.74
3848,ESP,2020-05-22,75.46
3849,EST,2020-05-22,50.0
3850,FIN,2020-05-22,50.93
3851,FRA,2020-05-22,76.85
3852,GBR,2020-05-22,71.3
3853,GRC,2020-05-22,68.52
3854,HUN,2020-05-22,62.96
3855,HRV,2020-05-22,70.37
3856,IRL,2020-05-22,83.33
3857,ITA,2020-05-22,63.89
3858,LUX,2020-05-22,56.48
3859,LVA,2020-05-22,57.41
3860,LTU,2020-05-22,71.3
3861,SVK,2020-05-23,73.15
3862,SVN,2020-05-23,42.13
3863,SWE,2020-05-23,46.3
3864,PRT,2020-05-23,71.3
3865,ROU,2020-05-23,75.0
3866,POL,2020-05-23,83.33
3867,NLD,2020-05-23,68.52
3868,EST,2020-05-23,50.0
3869,ESP,2020-05-23,75.46
3870,DNK,2020-05-23,65.74
3871,DEU,2020-05-23,59.72
3872,CZE,2020-05-23,57.41
3873,CYP,2020-05-23,76.85
3874,BGR,2020-05-23,56.48
3875,BEL,2020-05-23,75.0
3876,AUT,2020-05-23,55.56
3877,LTU,2020-05-23,71.3
3878,LVA,2020-05-23,57.41
3879,LUX,2020-05-23,56.48
3880,ITA,2020-05-23,63.89
3881,IRL,2020-05-23,83.33
3882,HRV,2020-05-23,70.37
3883,HUN,2020-05-23,62.96
3884,GRC,2020-05-23,68.52
3885,GBR,2020-05-23,71.3
3886,FRA,2020-05-23,76.85
3887,FIN,2020-05-23,50.93
3888,NLD,2020-05-24,68.52
3889,POL,2020-05-24,83.33
3890,ROU,2020-05-24,75.0
3891,PRT,2020-05-24,71.3
3892,SWE,2020-05-24,46.3
3893,SVN,2020-05-24,42.13
3894,SVK,2020-05-24,73.15
3895,AUT,2020-05-24,55.56
3896,BEL,2020-05-24,75.0
3897,BGR,2020-05-24,56.48
3898,CYP,2020-05-24,76.85
3899,CZE,2020-05-24,57.41
3900,DEU,2020-05-24,59.72
3901,DNK,2020-05-24,65.74
3902,ESP,2020-05-24,75.46
3903,EST,2020-05-24,50.0
3904,FIN,2020-05-24,50.93
3905,FRA,2020-05-24,76.85
3906,GBR,2020-05-24,71.3
3907,GRC,2020-05-24,68.52
3908,HUN,2020-05-24,62.96
3909,HRV,2020-05-24,70.37
3910,IRL,2020-05-24,83.33
3911,ITA,2020-05-24,63.89
3912,LUX,2020-05-24,56.48
3913,LVA,2020-05-24,57.41
3914,LTU,2020-05-24,71.3
3915,SVK,2020-05-25,73.15
3916,SVN,2020-05-25,42.13
3917,SWE,2020-05-25,46.3
3918,PRT,2020-05-25,71.3
3919,ROU,2020-05-25,75.0
3920,POL,2020-05-25,79.63
3921,NLD,2020-05-25,68.52
3922,EST,2020-05-25,50.0
3923,ESP,2020-05-25,75.46
3924,DNK,2020-05-25,62.96
3925,DEU,2020-05-25,59.72
3926,CZE,2020-05-25,45.37
3927,CYP,2020-05-25,76.85
3928,BGR,2020-05-25,56.48
3929,BEL,2020-05-25,75.0
3930,AUT,2020-05-25,55.56
3931,LTU,2020-05-25,71.3
3932,LVA,2020-05-25,57.41
3933,LUX,2020-05-25,43.52
3934,ITA,2020-05-25,63.89
3935,IRL,2020-05-25,83.33
3936,HRV,2020-05-25,62.04
3937,HUN,2020-05-25,62.96
3938,GRC,2020-05-25,68.52
3939,GBR,2020-05-25,71.3
3940,FRA,2020-05-25,76.85
3941,FIN,2020-05-25,50.93
3942,NLD,2020-05-26,68.52
3943,POL,2020-05-26,79.63
3944,ROU,2020-05-26,75.0
3945,PRT,2020-05-26,71.3
3946,SWE,2020-05-26,46.3
3947,SVN,2020-05-26,42.13
3948,SVK,2020-05-26,73.15
3949,AUT,2020-05-26,55.56
3950,BEL,2020-05-26,75.0
3951,BGR,2020-05-26,56.48
3952,CYP,2020-05-26,76.85
3953,CZE,2020-05-26,45.37
